poi_id,dedupe_key,name,lon,lat,primary_category,display_priority,quality_score,walk_affinity_hint,drive_affinity_hint,wikipedia_title,short_description,description_map_v1,description_card_v1,description_subcategory_v1,description_confidence_v1,description_basis_v1,address,evidence_sources,preferred_aliases,active_themes,record_origin,source_basis,evidence_strength,description_status,description_method,description_review_status,claim_basis,risk_flags,merged_from,merge_reason
fa128e66-f8f8-4817-a513-09f73dd6c221,osm:way/726024883,Atalaya Park,-105.91214841080226,35.67257330023537,scenic,50,85,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Camino Cabra within Santa Fe's mapped historic district fabric, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Camino Cabra within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,historic_district|wikidata_id,721 Camino Cabra,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,historic_district|wikidata_id,,,
8127e5ec-78c7-4cd8-bada-cd45742ff74d,osm:way/469248741,Salvador Perez Park,-105.95288617659367,35.6714364109259,scenic,50,85,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Alta Vista Street in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Alta Vista Street in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,wikidata_id,601 Alta Vista Street,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
7e6d8fbc-8865-4bd9-8baf-aed35329e602,osm:node/357618426,KVSF-AM (Santa Fe);KKOB-AM (Santa Fe),-105.973056,35.6825395,civic,50,82.5,0.55,0.9,KVSF_(AM),"Infrastructure trace that reveals labor, circulation, or water systems.","A tower landmark in Santa Fe, useful for reading vantage, circulation, and symbolic marking in the built landscape.","A tower landmark in Santa Fe. The source record identifies a tower used as a communication. It is most useful for reading vantage, circulation, and symbolic marking in the built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",infrastructure_landmark,medium,wikidata_id|wikipedia_title,,,,,database,osm_overpass|wikidata_id|wikipedia_title,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id|wikipedia_title,civic_sensitivity,,
57d6b2b8-a7f3-41d8-a1af-6a126e743ca5,osm:node/2802584401,Santa Fe Playhouse,-105.938861,35.683897,culture,50,82.5,0.75,0.6,Santa_Fe_Playhouse,Cultural venue that signals local performance and public life.,"A performance venue on East de Vargas Street within Santa Fe's mapped historic district fabric, useful for reading performance, film culture, and public life at street level.","A performance venue on East de Vargas Street within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a theater or cinema venue. It is most useful for reading performance, film culture, and public life at street level.",performance_cultural_venue,medium,historic_district|wikidata_id|wikipedia_title,142 East de Vargas Street,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts|wikidata_id|wikipedia_title,medium,generated_draft,deterministic_draft,unreviewed,historic_district|wikidata_id|wikipedia_title,culture_sensitivity,,
85da12a5-dc61-4c6f-81ab-07d839174e02,osm:way/1119186950,St. Juliana of Lazarevo,-106.00486960598768,35.67130333383492,culture,50,82.5,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on West Alameda Street in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on West Alameda Street in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,wikidata_id,3877 West Alameda Street,,,,database,osm_overpass|wikidata_id,low,generated_draft,deterministic_draft,unreviewed,wikidata_id,low_confidence|low_evidence|culture_sensitivity,,
72486aa6-6b06-46a3-90e7-c687bb8e4bfd,osm:node/6486848848,The Light at Mission Viejo,-105.9991366,35.6253,culture,50,82.5,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship on Mission Bend in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship on Mission Bend in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,wikidata_id,4601 Mission Bend,,,,database,osm_overpass|wikidata_id,low,generated_draft,deterministic_draft,unreviewed,wikidata_id,low_confidence|low_evidence|culture_sensitivity,,
2603816c-2ae2-4370-a1c6-3e5c7064b84f,osm:node/4700306082,Fort Marcy Officer's Residence,-105.938881,35.6884861,history,50,82.5,0.55,0.9,Fort Marcy Officer's Residence,Also known as the Edgar Lee Hewett House.,"A fort site on Lincoln Avenue within Santa Fe's mapped historic district fabric, with state and national register support, useful for reading military vantage and territorial framing.",A fort site on Lincoln Avenue within Santa Fe's mapped historic district fabric. State and national register records both support its historic standing. The current source description notes that it is Also known as the Edgar Lee Hewett House. It is most useful for reading military vantage and territorial framing.,historic_site,high,nrhp|state_register|historic_district|historic_building_status|source_description_tag|wikidata_id|wikipedia_title,116 Lincoln Avenue,city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook|nrhp_listed_properties,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook|nrhp_listed_properties|wikidata_id|wikipedia_title,high,generated_draft,deterministic_draft,unreviewed,nrhp|state_register|historic_district|historic_building_status|source_description_tag|wikidata_id|wikipedia_title,history_sensitivity,,
d38e6d3d-1e94-4c9d-9de6-3f77c158510b,osm:way/461700320,Padre Gallegos House,-105.93628513681945,35.69014274887981,history,50,82.5,0.55,0.9,,Historic site with strong local landscape context.,"A historic house on Washington Avenue within Santa Fe's mapped historic district fabric, with state register support, useful for reading domestic architecture and older settlement patterns.",A historic house on Washington Avenue within Santa Fe's mapped historic district fabric. State register records support its historic standing. The source record identifies it specifically as a historic house. It is most useful for reading domestic architecture and older settlement patterns.,historic_site,high,state_register|historic_district|wikidata_id,227-237 Washington Avenue,city_gis_historic_districts|nm_hpd_register_workbook,,,database,osm_overpass|city_gis_historic_districts|nm_hpd_register_workbook|wikidata_id,high,generated_draft,deterministic_draft,unreviewed,state_register|historic_district|wikidata_id,history_sensitivity,,
32e85d35-b832-4d96-b1f3-7e5e60943849,osm:way/726062673,Wheelwright Museum of the American Indian,-105.9270223673426,35.66276173283034,history,50,82.5,0.75,0.75,Wheelwright Museum of the American Indian,Museum or interpretive site with clear historical context.,"A museum within Santa Fe's mapped historic district fabric, with state and national register support, useful for reading how domestic, civic, or interpretive history has been staged for public reading.","A museum within Santa Fe's mapped historic district fabric. State and national register records both support its historic standing. It is most useful for reading how domestic, civic, or interpretive history has been staged for public reading.",museum,high,nrhp|state_register|historic_district|historic_building_status|museum_layer|wikidata_id|wikipedia_title,,city_gis_historic_building_status|city_gis_historic_districts|city_gis_museums|nm_hpd_register_workbook|nrhp_listed_properties,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts|city_gis_museums|nm_hpd_register_workbook|nrhp_listed_properties|wikidata_id|wikipedia_title,high,generated_draft,deterministic_draft,unreviewed,nrhp|state_register|historic_district|historic_building_status|museum_layer|wikidata_id|wikipedia_title,history_sensitivity,,
fb8c02d1-12b6-4dcd-a636-64f2b181bfcf,osm:way/475920324,Frank S Ortiz Park,-105.9657778226111,35.695410778798454,scenic,50,82.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Camino de las Crucitas in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Camino de las Crucitas in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,wikidata_id,Camino de las Crucitas,,,,database,osm_overpass|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,wikidata_id,,,
bc9710a3-3fe4-49d2-b600-7e23db1b3cfa,osm:way/653884191,Romero Park,-106.02624962979593,35.65942346239115,scenic,50,82.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Caja del Oro Grant Road in Agua Fria, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Caja del Oro Grant Road in Agua Fria. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_old_name,2100 Caja del Oro Grant Road,,,,database,osm_overpass,medium,generated_draft,deterministic_draft,unreviewed,source_old_name,low_confidence,,
3a668b33-5627-4401-a469-84c23a8f6df8,osm:way/198486312,Thomas Macaione Park,-105.93319661523887,35.68807779581918,scenic,50,82.5,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on East Marcy Street within Santa Fe's mapped historic district fabric, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on East Marcy Street within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,historic_district|wikidata_id,306 East Marcy Street,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts|wikidata_id,medium,generated_draft,deterministic_draft,unreviewed,historic_district|wikidata_id,,,
